IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
11,04,ATK,119314,,,,,11,04,ATK,119314,,,11,04,02,5,15,AM,11,0,0,0,0,NST,BOSTON,,25,40,1,1,000,R,178,1,0,2,Y,14,1,,2,AMT,000928,001,,,,000,,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,31751,0,M406,,0,0,0,0,M406,2,1,000,31751,,25C025,0,000000,0,1,0,0,0,01,15,,,1,1,,1L,,NST,L,110,,2011,0,0,0,0,0,0,SUFFOLK,025,,,,N,,,THE ROOF OF ENGINE 928 CAUGHT FIRE IN THE BOSTON YARD.  THE FIRE WAS DUE TO A FAILED DYNAMIC BRAKE G,RID CABLE.,,,,,,,,,,,,,,0,0,0,,,,,,
11,09,CSX,000094106,,,,,11,09,PW,110906,,,11,09,16,4,30,AM,04,0,0,0,0,,WORCESTER,0045.0,25,46,4,1,000,R,,,0,5,N,TRACK 1,1,0000.0,2,AEXX,000468,001,Y,,,000,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11939,0,H306,,0,0,0,0,H306,2,1,003,26890,,25C027,0,000000,0,0,0,0,0,,,,,3,1,,1L,,,,451,,2011,0,0,0,0,0,0,WORCESTER,027,00,00,,N,OTH,,"Q42215 SHOVED 50 CARS OFF TO TRACK 1 IN THE PROVIDENCE AND WORCESTER RAILROAD WORCESTER YARD, CAME A",WAY WITH 26 CARS AND SHOVED THEM ONTO TRACK 2.  TRACK 2 WAS KNOWN TO BE CLEAR.  THE CONDUCTOR SHOVED,"IN WITH THE INCORRECT UNDERSTANDING THAT 26 CARS WOULD FIT ON TRACK 2, AND HE DID NOT RIDE THE SHOV","E IN.  THE CONDUCTOR GAVE A 3 CAR COUNT BEFORE HE SAW THE LAST CAR START TO TURN IN, AND HE TOLD THE",ENGINEER TO STOP. P & W DAMAGE ESTIMATE IS 3488.00,,,,,,,,,,,0,42.26163,-71.792502,1,5,,,,BOSTON
11,08,UP,0811PR024,,,,,11,08,UP,0811PR024,,,11,08,20,9,50,AM,01,0,0,0,0,,NORTHLAKE,14.2,17,70,2,1,006,R,QNPP,3,9600,1,Y,INDUSTRY LEAD,1,,2,LW,050151,028,N,,,000,,2,0,0,0,0,0,0,0,0,0,71,0,20,0,0,2,0,1,0,0,11538,17312,T101,,0,0,0,0,T101,2,1,006,28850,,17C031,0,000000,0,1,0,1,1,01,50,01,50,1,4,,1L,,,,177,,2011,0,0,0,0,0,0,COOK,031,,,,N,OTH,,"QNPPR-18 WAS YARDING THEIR TRAIN ON TRACK 102, THE INDUSTRY LEAD, WHEN 3 CARS DERAILED DUE TO IRREGU","LAR TRACK CROSS LEVEL AT A JOINT.  LW50151, TBOX671081 & TTPX804379 DERAILED.",,,,,,,,,,,,,,0,41.895986,-87.911457,2,5,,,,GENEVA SUB
11,10,IC,724162,11,10,ATK,121439,11,10,IC,724162,,,11,10,11,11,1,PM,04,8,0,0,0,,CHICAGO,4.40,17,62,4,1,000,R,M336,1,11539,1,Y,MAIN #1,2,3.78,1,CN,415323,136,Y,,,000,,2,0,0,0,0,0,0,0,0,0,78,0,56,0,0,0,0,0,0,0,40,225,S005,S015,0,0,0,0,S005,1,2,011,200265,,17C031,0,000000,0,1,0,1,0,04,31,04,31,1,4,,1L,,,,762,,2011,0,0,0,0,0,0,COOK,031,,,,N,CWR,,"IC TRAIN, M33681-11, WAS STOPPED AT CERMAK WITH THE REAR OF THEIR TRAIN OCCUPYING BRIDGEPORT INTERLO","CKING. AMTRAK P30691-11 WENT THROUGH THE CROSSOVER AND SIDEWIPED THE REAR CAR, CN 415323, ON M33681-",11. NO INJURIES TO CREWS OR PASSENGERS. NO CARS WERE DERAILED HOWEVER AMTRAK SUSTAINED DAMAGE TO THE,4 REAR PASSENGER CARS AND THERE WAS MINOR DAMAGE TO CN 415323. INVESTIGATION INTO THE ACCIDENT FOUN,"D THAT THE VHLC CONTROL POINT AT BRIDGEPORT IS EQUIPED WITH ""SECTIONAL RELEASING"" THIS IS ALLOWABLE","IF THE TRACK CIRCUITS HAVE CLEARANCE OF A MINIMUM OF 13''6"". TRACK 11 AND TRACK 13 DID NOT HAVE THE R",EQUIRED CLEARANCE. THE #3 CROSSOVER HAS BEEN REMOVED FROM SERVICE UNTIL NEW SOFTWARE IS WRITTEN AND,"CUT OVER AGAIN.  AMTRAK REPORTED $227,190 IN EQUIPMENT DAMAGE.",,,,,,,,0,41.839474,-87.66547,1,1,,,,JOLIET
11,09,UP,0911PR029,,,,,11,09,UP,0911PR029,,,11,09,29,10,30,AM,01,1,0,0,0,,NORTHLAKE,12.7,17,60,2,2,009,R,LPJ0,2,10336,1,Y,YARD 9 TRACK 213,1,,2,MP,705647,034,Y,,,000,,4,0,0,0,0,0,0,0,0,0,63,0,61,0,0,6,0,1,0,0,60523,190262,T110,,0,0,0,0,T110,2,1,009,250785,,17C031,0,000000,0,1,0,1,1,10,,10,,1,4,,1L,,,,160,,2011,0,0,0,0,0,0,COOK,031,,,,N,OTH,,LPJ02-29 WAS SHOVING INTO TRACK 213 WHEN 7 CARS DERAILED.  INVESTIGATION DETERMINED THAT THE CAUSE O,"F THE DERAILMENT WAS WIDE GAUGE, DUE TO POOR TIE CONDITIONS.",,,,,,,,,,,,,,0,41.926875,-87.915215,2,5,,,,GENEVA SUB
11,09,UP,0911PR004,,,,,11,09,UP,0911PR004,,,11,09,03,7,35,PM,01,2,0,0,0,,STERLING,110.0,17,69,4,2,004,R,QNPP,3,3460,1,Y,TRACK 25 LEAD,1,,2,HS,143692,001,Y,,,000,,2,0,0,0,0,0,0,0,0,0,32,0,4,0,0,3,0,0,0,0,151686,21138,H307,,0,0,0,0,H307,2,1,004,172824,,17C195,0,000000,0,1,0,1,1,06,03,06,03,1,4,,1L,,,,79,,2011,0,0,0,0,0,0,WHITESIDE,195,00,00,,N,OTH,,"QNPPR-02 DERAILED WHILE PULLING FORWARD OVER A RUN THRU SWITCH AT STERLING, IL.",,,,,,,,,,,,,,,0,41.787697,-89.711454,2,5,,,,GENEVA SUB
11,09,IHB,1575,,,,,11,09,IHB,1575,,,11,09,15,5,35,PM,04,0,0,0,0,,RIVERDALE,,17,63,2,2,002,E,KB29,3,0,8,Y,BC42,X,,2,IHB,000479,001,,,,000,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3923,H306,,0,0,0,0,H306,2,X,002,43028,,17C031,0,000000,0,1,0,1,1,03,05,03,05,3,4,,3S,,,,735,,2011,0,0,0,0,0,0,COOK,031,00,00,,N,OTH,,"ON SEPT 15, 2011 AT APPROXIMATELY 535PM KB23/524 WAS SHOVING ONE 2-PACK EMPTY AUTO RACK INTO TRACK B",C42 AT THE EAST END OF BLUE ISLAND YARD.   THEY SHOVED THE CAR WITHOUT HAVING POINT PROTECTION AND T,HE WEST CAR ON TRACK BC42 COLLIDED INTO THE MULE/FIRST  (IHB 479) AND ITS LITE LOCO (IHB 1523) AT TH,E WEST END.  THESE LOCOMOTIVES THAT WERE STRUCK WERE PART OF THE KB29/594  HUMP CREW. LATITUDE 41.63,8852 AND LONGITUDE -087.654172            INCIDENT TYPE WAS CHANGED FROM DERAILMENT TO SIDE COLLISIO,"N 3-6-13; CONFIRMED WITH TRAINMASTER 3-6-13.    UPDATED FIELD 32, 3-6-13.

UPDATE OF 10-17-13; EQU","IPMENT COST WENT FROM $33,751 TO $46,279 9-4-13.    CAR NATX 33635, CAR DAMAGE NOW SHOWN AT $38,805","(ACTUAL),  FRA COST NOW AT $50,202.",,,,,,,,0,41.638852,-87.654172,2,5,,,,SYSTEM
11,05,UP,0511PR025,,,,,11,05,UP,0511PR025,,,11,05,29,11,5,AM,01,0,0,0,0,CHICAGO SU,DOLTON,18.0,17,60,2,1,002,E,YCH0,1,670,7,Y,3 TRACK,1,,2,MP,273126,005,Y,,,000,,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,5447,7250,T314,,0,0,0,0,T314,2,1,002,12697,,17C031,0,000000,0,2,0,0,0,03,06,,,1,4,,1L,,CHICAG,N,50,,2011,0,0,0,0,0,0,COOK,031,,,,N,,,YCH08R-29 PICKED THE SWITCH AND DERAILED MP273126.,,,,,,,,,,,,,,,3,0,0,,,,,,
11,05,NECR,ID110255,,,,,11,05,NECR,ID110255,,,11,05,31,1,56,PM,01,7,0,0,0,PALMER,AMHERST,82,25,87,2,1,020,R,NEMB,2,6559,1,Y,SINGLE MAIN TRACK,3,0.66,1,CN,156094,032,Y,,,000,,3,0,0,0,0,0,0,0,0,0,54,0,1,0,0,7,0,0,0,0,35000,85000,T109,,0,0,0,0,T109,1,3,020,120000,,25C015,0,000000,0,1,0,1,0,05,,05,,1,1,,3L,,PALMER,J,248,,2011,0,0,0,0,0,0,HAMPSHIRE,015,,,,N,,,SOUTHBOUND CREW WITH KEY TRAIN OPERATING @ 20MPH WITH 54 LOADS AND 1 EMPTY CAR WHEN THE TRAIN DERAIL,ED ON TANGENT TRACK NEAR MP 82 IN AMHERST.  THE CONDUCTOR INDICATED THE 32ND THROUGH 39TH CARS DERAI,"LED.  NOTHING WAS OVERTURNED, NO HAZMAT INVOLVED",,,,,,,,,,,,,0,0,0,,,,,,
11,06,NECR,ID110298,,,,,11,06,NECR,ID110298,,,11,06,25,2,36,PM,01,8,0,0,0,,AMHERST,82.40,25,75,2,2,034,R,611,2,5686,1,Y,SINGLE MAIN TRACK,3,0.66,1,WC,037521,037,Y,,,000,,2,0,0,0,0,0,0,0,0,0,46,0,3,0,0,7,0,0,0,0,150000,100000,T109,,0,0,0,0,T109,1,3,034,250000,,25C015,0,000000,0,1,0,1,0,05,06,05,06,1,1,,3L,,,,163,,2011,0,0,0,0,0,0,HAMPSHIRE,015,,,,N,OTH,,SOUTHBOUND 611 TRAIN WITH 46 LOADS AND 3 EMPTIES OPERATING IN THROTTLE 7 PULLING 340 AMPS WENT INTO,EMERGENCY ON TRANGENT TRACK @ MP 82.40 DERAILING 7 LOADED CARS.,,,,,,,,,,,,,,0,42.38,-72.523,2,2,P,,,PALMER
11,08,ATK,120782,,,,,11,08,ATK,120782,,,11,08,12,4,15,PM,01,0,0,0,0,,CHICAGO,,17,80,2,1,003,E,10,1,0,8,Y,TRACK D-7,1,,2,AMT,000032,002,,,,000,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,H303,,0,0,0,0,H303,2,1,003,15000,,17C031,0,000000,0,1,0,1,0,01,15,01,15,1,4,,1L,,,,95,,2011,0,0,0,0,0,0,COOK,031,,,,N,CWR,,LITE ENGINE 32 TRAILING AS 2ND UNIT ON TRACK D-7 DERAILED WHILE OPERATING OVER A DERAIL DEVICE.,,,,,,,,,,,,,,,0,41.878114,-87.629798,1,5,,,,CEN
11,10,CRL,CRLCS11038,11,10,IAIS,2011073,11,10,CRL,CRLCS11038,,,11,10,12,3,50,AM,01,0,0,0,0,,BLUE ISLAND,14.5,17,70,4,2,000,,,2,0,,,TRACK 5 MAIN,1,2,2,,,000,,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39862,T220,,0,0,0,0,T220,2,1,007,63392,,17C031,0,000000,0,,,,,,,,,2,4,,3L,,,,302,,2011,0,0,0,0,0,0,COOK,031,,,,,OTH,,WHILE SHOVING 40 CARS INTO CRL RUNNING TRACK CONDUCTOR OBSERVED SPARKS COMING FROM TRAIN.  TRAIN THE,N WENT INTO EMERGENCY AND STOPPED.  CONDUCTOR WALKED UP AND FOUND 6 LOADS DERAILED.  POD SHOWS OLD V,OID IN RAIL AND BROKE UNDER LOAD CAUSING TRAIN TO DERAIL.  CARS DERAILED AND REPAIRED BY CRANEMASTER,S.,,,,,,,,,,,,,41.672222,-87.668613,2,5,K,,,BLUE ISLAND
11,10,CRL,CRLCS11039,11,10,IAIS,2011066,11,10,CRL,CRLCS11039,,,11,10,19,10,0,PM,01,0,0,0,0,,BLUE ISLAND,14.5,17,60,4,3,000,,,2,0,,,TRACK 5 MAIN,1,2,2,,,000,,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29707,H703,,0,0,0,0,T311,2,1,005,33166,,17C031,0,000000,0,,,,,,,,,2,4,,3L,,,,306,,2011,0,0,0,0,0,0,COOK,031,,,,,OTH,,IAIS CREW PULLING 12 CARS OUT OF TRACK 5 IN BLUE ISLAND YARD PROCEEDED TO PULL NORTH ON TO LEAD.  EN,GINEER STOPPED TO DROP OFF AN EOT WHEN HE NOTICED THE FIRST CAR IN TRAIN CONSIST WAS LEANING.  AS EN,GINEER WALKED BACK HE FOUND THE TRAILING END OF IAIS SLUG LOCOMOTIVE 651 AND RAIL CAR CPC 650030 DER,AILED.,,,,,,,,,,,,,41.672256,-87.668607,2,5,K,,,BLUE ISLAND
11,04,KCS,11041603,,,,,11,04,KCS,11041603,,,11,04,16,12,0,PM,01,0,0,0,0,MIDWEST,VENICE,0272.0,17,50,2,1,006,E,IKCV,2,7339,1,Y,UP CROSSOVER,1,,2,DTTX,745776,010,N,,,000,,3,0,0,0,0,0,0,0,0,0,30,0,15,0,0,1,0,1,0,0,1000,23768,H525,,0,0,0,0,H525,2,1,006,24768,,17C119,0,000000,0,1,0,1,0,07,25,07,25,1,4,,1L,,MIDWES,L,90,,2011,0,0,0,0,0,0,MADISON,119,00,00,,N,,,TRAIN WAS PULLING INTO VENICE YARD IN THE EAST ST. LOUIS TERMINAL WHEN IT DERAILED 2 CARS.,,,,,,,,,,,,,,,0,0,0,,,,,,
11,07,UP,0711PR017,,,,,11,07,UP,0711PR017,,,11,07,17,2,45,PM,01,0,0,0,0,,NORTHLAKE,12.0,17,94,2,1,004,R,YP89,3,5114,7,Y,YARD TRACK 320,1,,2,OTTX,097774,018,Y,,,000,,2,0,0,0,0,0,0,0,0,0,35,0,19,0,0,7,0,1,0,0,21312,29543,M405,,0,0,0,0,M405,2,1,004,78928,,17C031,0,000000,0,1,0,1,0,08,35,08,35,3,4,,1L,,,,132,,2011,0,0,0,0,0,0,COOK,031,,,,N,OTH,,"YP982-17, WAS PULLING CARS OFF TRACK 320, WHEN 8 CARS DERAILED. OTTX97027 SIDESWIPED UP4706 THAT WAS",PARKED ON THE INDEPENDENT LEAD.,,,,,,,,,,,,,,0,41.893248,-87.877728,2,5,,,,GENEVA SUB
11,07,UP,0711PR017,,,,,11,07,UP,0711PR017,,,11,07,17,2,45,PM,01,0,0,0,0,,NORTHLAKE,12.0,17,94,2,1,000,R,UP 4,3,0,8,N,YARD 2 TRACK 320,1,,2,UP,004706,001,,,,000,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28073,0,M405,,0,0,0,0,M405,2,1,004,78928,,17C031,0,000000,0,0,0,0,0,,,,,1,4,,1L,,,,132,,2011,0,0,0,0,0,0,COOK,031,,,,N,OTH,,"YP982-17, WAS PULLING CARS OFF TRACK 320, WHEN 8 CARS DERAILED. OTTX97027 SIDESWIPED UP4706 THAT WAS",PARKED ON THE INDEPENDENT LEAD.,,,,,,,,,,,,,,0,41.893248,-87.877728,2,5,,,,GENEVA SUB
11,07,UP,0711PR021,,,,,11,07,UP,0711PR021,,,11,07,20,8,0,PM,01,0,0,0,0,,MELROSE PARK,12.7,17,92,3,1,004,R,YPR6,3,1013,7,Y,YARD TRACK 13,1,,2,SRY,009148,011,Y,,,000,,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,300,31791,H021,,0,0,0,0,H021,2,1,004,32091,,17C031,0,000000,0,2,0,0,0,05,30,,,1,4,,1L,,,,122,,2011,0,0,0,0,0,0,COOK,031,00,00,,N,OTH,,YPR65R-20 WAS SWITCHING IN YARD 2 AND FAILED TO PROPERLY SECURE CAR SRY9148. CAR ROLLED OVER PORTABL,E DERAIL AND DERAILED.,,,,,,,,,,,,,,3,41.89249,-87.873845,2,5,,,,GENEVA SUB
11,09,UPME,0911CM006,,,,,11,09,UPME,0911CM006,,,11,09,15,5,30,PM,01,0,0,0,0,,ELBURN,43.0,17,49,3,2,005,E,M411,4,540,3,Y,MAIN TRACK 2 & 3,5,8.2,1,METX,000147,001,,,,000,,1,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4700,19000,H705,H605,0,0,0,0,H705,1,5,005,23700,,17C089,0,000000,0,1,0,2,1,11,34,12,24,1,4,,3,,,,396,,2011,0,0,0,0,0,0,KANE,089,00,00,,Y,CWR,,"TRAIN 41, WHILE OPERATING ON MAIN TRACK 2 WESTWARD WAS INSTRUCTED AT CPY043 TO PUT THE SWITCHES ON H","AND THROW AND MAKE HIS LINE UP AS NECESSARY, BRAKEMAN DID NOT LINE THE MIDDLE SWITCH, LOCOMOTIVE MET",X147 DERAILED ALL FOUR AXLES.  RAILROAD VERIFIED THE CONDUCTOR TIME ON DUTY.  THE EMPLOYEE IS A TICK,"ET TAKER.  HE IS CALLED A ""SWINGMAN"" AND HIS SHIFT STARTS 50 MINUTES EARLIER THAN EVERYONE ELSE.",,,,,,,,,,,,0,41.89001,-88.454291,1,1,A,B,D,GENEVA SUB
11,09,ATK,121097,,,,,11,09,ATK,121097,,,11,09,16,7,0,PM,01,0,0,0,0,,CHICAGO,,17,57,2,2,005,E,205,2,0,8,Y,SOUTH 5,1,,2,AMT,000205,001,,,,000,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,H703,,0,0,0,0,H703,2,1,005,10000,,17C031,0,000000,0,2,0,0,0,03,,,,1,4,,1L,,,,82,,2011,0,0,0,0,0,0,COOK,031,00,00,,N,CWR,,LOCO E/205 MOVING FROM SOUTH 8 TRACK OVER TO SOUTH 5 TRACK DERAILED IN SWITCH # 2.,,,,,,,,,,,,,,,0,41.878114,-87.629798,1,5,,,,CEN
11,09,ATK,121565,11,09,NIRC,MRE107,11,09,ATK,121565,,,11,09,29,8,33,AM,13,0,0,0,0,,CHICAGO,,17,55,2,2,000,,,,0,,,TRACK 5,1,,1,,,000,,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M599,,0,0,0,0,M599,1,1,000,20000,,17C031,0,000000,0,0,0,0,0,,,,,2,4,,1L,,,,193,,2011,0,0,0,0,0,0,COOK,031,,,,,CWR,,METRA TRAIN 2222 SUSTAINED DAMAGE TO THE BACK PORTION OF LOCOMOTIVE E/411 AS A RESULT OF AN 18 X 2 S,LAB OF CONCRETE THAT FELL FROM THE CEILING OF CHICAGO UNION STATION ONTO THE LOCOMOTIVE UNIT.,,,,,,,,,,,,,,,41.878684,-87.639443,1,1,Q,,,UNION STATION
11,06,BNSF,CH0611115,,,,,11,06,BNSF,CH0611115,,,11,06,21,7,10,PM,01,0,0,0,0,,CHICAGO,,17,80,2,2,005,E,YCHC,3,0,7,Y,400,1,,2,TTEX,161024,004,N,,,000,,2,0,0,0,0,0,0,0,0,0,23,0,12,0,0,0,0,3,0,0,43000,56000,H503,,0,0,0,0,H503,2,1,005,99000,,17C031,0,000000,0,1,0,1,1,03,15,03,15,1,4,,1L,,,,130,,2011,0,0,0,0,0,0,COOK,031,00,00,,N,OTH,,Y-CHC2051-21 WHILE DOUBLING 3 TRACKS TOGETHER DERAILED 3 CARS. REVIEW OF EVENT RECORDER DOWNLOADS RE,VEALED EXCESSIVE SLACK ACTION.,,,,,,,,,,,,,,0,41.858104,-87.68367,2,5,L,,,CHICAGO
11,10,IHB,1590,,,,,11,10,IHB,1590,,,11,10,12,1,38,AM,05,0,0,0,0,,RIVERDALE,,17,55,4,1,000,E,,3,0,5,N,BC13,1,,2,GATX,095567,001,N,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22087,0,H316,,0,0,0,0,H316,2,1,006,44404,,17C031,0,000000,0,,,,,,,,,1,4,,3S,,,,440,,2011,0,0,0,0,0,0,COOK,031,,,,N,OTH,,ON 10/12/11 AT APPROXIMATELY 0138AM AT THE HUMP A SINGLE CAR GATX 95567 WAS RELEASED FOR BC13 AND ST,ALLED.   THEN THREE CARS FOR TRACK BC10 WENT DOWN & STRUCK THE GATX 95567 CAR CAUSING A RAKING COLLI,SION.  LATITUDE 41.640026 LONGITUDE -87.655154  (LONGITUDE CORRECTED 1-31-12).  CAR DAMAGE COSTS FOR,"GATX 95567 WENT FROM $12,745 TO $9,246, 5-14-12.  EQUIPMENT COSTS FOR CCLX 863 REMAINED THE SAME, $","12,841.  TOTAL FRA COSTS NOW AT $22,317.",,,,,,,,,,,0,41.640026,-87.655154,2,5,,,,SYSTEM
11,09,NS,096257,,,,,11,09,NS,096257,,,11,09,11,12,38,AM,01,0,0,0,0,,CHICAGO,UW002.,17,68,4,1,005,R,BC31,3,5110,1,Y,CJ3,1,0006,2,TTAX,554538,006,Y,,,000,,4,0,0,0,0,0,0,0,0,0,55,0,3,0,0,5,0,0,0,0,4500,80000,H702,,0,0,0,0,H702,2,1,005,84500,,17C031,0,000000,0,1,0,1,0,08,08,08,08,1,4,,1L,,,,181,,2011,0,0,0,0,0,0,COOK,031,,,,N,CWR,,"BC31 CREW ON 25VB208 PULLING WEST ON CJ3 WITH ENGINE NS 2566 AND 55 X 3 6028T 10,850'' WHEN THE C TRU",CKS OF TTAX 554538 DERAILED OFF THE #7 SWITCHING AT CP HALSTED WITH 4 OTHER CARS.,,,,,,,,,,,,,,0,41.82078,-87.673958,1,5,L,,,DEARBORN
11,08,NS,096125,,,,,11,08,NS,096125,,,11,08,29,4,20,AM,01,0,0,0,0,,CHICAGO,B510,17,62,4,1,006,R,BH44,3,0,7,Y,WEST 1 LEAD,1,0000,2,UP,078427,023,Y,,,000,,1,0,0,0,0,0,0,0,0,0,22,0,25,0,0,3,0,0,0,0,3270,9954,H702,,0,0,0,0,H702,2,1,006,13224,,17C031,0,000000,0,1,0,1,0,04,34,04,35,1,4,,1L,,,,102,,2011,0,0,0,0,0,0,COOK,031,,,,N,CWR,,"BH44 SHOVING EAST WITH NS 5168 AND 22 X 25 DERAILED 4 CARS ON THE WEST LEAD, LINES 20-23 IN HIS TRAI",N.,,,,,,,,,,,,,,0,41.695406,-87.564408,2,5,L,,,DEARBORN SOUTHERN CO
11,06,CSX,000090810,,,,,11,06,UP,0611PR026,,,11,06,21,5,30,AM,01,0,0,0,0,,WATSEKA,0077.0,17,65,4,1,007,R,Q597,2,7621,1,Y,SIDING TRACK,1,0000.0,3,CRDX,007785,006,Y,,,000,,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,68300,0,T111,,0,0,0,0,T111,3,1,007,103068,,17C075,0,000000,0,1,0,1,0,03,10,03,10,1,4,,1L,,,,193,,2011,0,0,0,0,0,0,IROQUOIS,075,,,,N,OTH,,Q59720 PICKING UP CARS AT COALER WATSEKA. UPON PULLING CAR OFF OF COALER SIDING THE 6TH - 8TH CAR EN,"COUNTERED A WIDE GAGE AND SUBSEQUENTLY DERAILED. FOREIGN RR DAMAGES ARE ESTIMATED AT $34,768.",,,,,,,,,,,,,,0,40.782349,-87.738323,1,1,,,,WATSEKA
11,06,BNSF,CH0611101,,,,,11,06,BNSF,CH0611101,,,11,06,03,5,26,PM,01,4,0,0,0,,GALESBURG,,17,92,2,1,007,R,MGAL,4,5298,1,Y,1021,1,,2,CSXT,007721,001,,,,000,,2,0,0,0,0,2,0,0,0,0,41,0,6,0,0,0,0,0,0,0,18300,120000,T314,,0,0,0,0,T314,2,1,007,138300,,17C095,0,000000,0,1,0,1,0,02,23,02,23,1,4,,1L,,,,119,,2011,0,0,0,0,0,0,KNOX,095,,,,N,OTH,,M-GALSEL1-03 DEPARTING FROM YARD DERAILED ON 40 SWITCH ACCOUNT SWITCH POINT WORN. NO HAZARDOUS MATER,IALS WERE RELEASED.,,,,,,,,,,,,,,0,40.939138,-90.3652,2,5,Z,,,PEORIA
11,10,NS,096651,,,,,11,10,NS,096651,,,11,10,13,12,10,AM,01,0,0,0,0,,CHICAGO,BK307.,17,68,4,3,004,E,BC08,3,0,7,Y,PANHANDLE,X,0000,2,BNSF,400793,003,Y,,,000,,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,750,9142,T110,,0,0,0,0,T110,2,X,004,9892,,17C031,0,000000,0,1,0,1,0,04,40,04,40,1,4,,1L,,,,85,,2011,0,0,0,0,0,0,COOK,031,,,,N,OTH,,BCOB SHOVING EAST WITH NS 7141 AND 7 X 0 ON THE PANHANDLE TRACK WHEN 5 CARS DERAILED.,,,,,,,,,,,,,,,0,41.824678,-87.685819,2,5,K,,,DEARBORN
11,11,ATK,122031,,,,,11,11,ATK,122031,,,11,11,27,5,45,PM,11,0,0,0,0,,CHICAGO,,17,45,3,2,000,R,141,2,0,8,Y,YARD TRACK,1,,2,AMT,000141,001,,,,000,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193700,0,M406,,0,0,0,0,M406,2,1,000,193700,,17C031,0,000000,0,2,0,0,0,02,45,,,1,4,,1L,,,,72,,2011,0,0,0,0,0,0,COOK,031,,,,N,CWR,,ENGINE UNIT 141 CAUGHT FIRE DUE TO FUEL IGNITED OFF OF EXHAUST MANIFOLD.,,,,,,,,,,,,,,,0,41.878684,-87.639443,1,5,L,,,CEN
