IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
01,12,NS,007583,,,,,01,12,NS,007583,,,01,12,31,9,35,AM,01,0,0,0,0,GEORGIA,MACON,242.00,13,32,2,6,002,E,GM01,1,0,7,Y,CLASS TRACK 16,1,,2,SOU,523067,003,N,SAMX,011607,004,Y,3,0,0,0,0,0,0,0,0,0,17,0,4,0,0,1,0,1,0,0,395,6682,E39C,,0,0,0,0,E39C,2,1,002,7077,,13C021,0,000000,0,1,0,1,0,01,36,01,36,1,3,,1L,,GEORGI,L,97,,2001,0,0,0,0,0,0,BIBB,021,,,,N,,,GM01 HUMPING CT16 WHEN COUPLING MISMATCHED BETWEEN SOU 523067 AND SAMX 11607 DERAILING BOTH CARS.,,,,,,,,,,,,,,,,,,,,,,,
01,12,NS,007823,01,12,ATK,071628,01,12,NS,007823,,717649V,01,12,25,7,50,AM,07,0,0,0,0,PIEDMONT,LULA,571.60,13,40,2,1,000,,,,0,,,MAIN ONE,4,026.5,1,,,000,,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M302,,0,0,0,1,M302,1,4,049,9960,,13C011,0,000000,0,,,,,,,,,1,3,,1L,,PIEDMO,E,330,,2001,0,0,0,0,0,0,BANKS,011,,,,,,,TRAIN AMTRAK 019 MOVING SOUTH STRUCK A 1970 FORD PICKUP TRUCK RESULTING IN DAMAGE TO LEAD UNIT AMTRK,69 AND TO THE PICKUP TRUCK.  THE ENGINEER WAS SOUNDING WHISTLE AND RINGING BELL FOR CROSSING.  HE A,LSO PLACED THE TRAIN IN EMERGENCY PRIOR TO IMPACT.  THIS IS REPORTED AS AN INCIDENT DUE TO UNIT DAMA,GE EXCEEDING MONETARY THRESHOLD.,,,,,,,,,,,,,,,,,,,,
01,12,NS,008834,01,12,SB,SBR5301DR,01,12,NS,008834,,,01,12,04,1,5,PM,01,0,0,0,0,HARRISBURG,LACKAWANNA,1.00,36,60,2,1,000,,,,0,,,2H,1,,2,,,000,,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,T220,,0,0,0,0,T220,2,1,003,22800,,36C029,0,000000,0,,,,,,,,,2,1,,1L,,,LM,103,,2001,0,0,0,0,0,0,ERIE,029,,,,,,,SOUTH BUFFALO CREW PULLING 39 CARS IN 2H BROKE RAIL DERAILING 12 CARS ON LEAD FROM S/B TOWER TO H YA,RD.,,,,,,,,,,,,,,,,,,,,,,
01,12,PAL,20011201D,,,,,01,12,KMEZ,INDUSTRY,,,01,12,04,9,15,AM,01,0,0,0,0,SYSTEM,GRAND RIVERS,203,21,60,2,1,010,E,PGU1,1,11400,1,Y,LEAD TO GRT-1,1,,4,CTRN,045088,035,Y,,,000,,3,0,0,0,0,0,0,0,0,0,114,0,0,0,0,6,0,0,0,0,64800,0,T204,,0,0,0,0,T204,4,1,010,64800,,21C139,0,000000,0,1,,1,,04,,04,,1,3,,3L,,SYSTEM,N,155,,2001,0,0,0,0,0,0,LIVINGSTON,139,,,,N,,,CREW WAS BACKING THE TRAIN TOWARDS GRT-1 UNLOADING FACILITY WHEN THE DERAILED SIX CARS NEAR THE STEM,SWITCH ON THE NORTH LEG OF THE WYE DUE TO BROKEN RAIL.,,,,,,,,,,,,,,,,,,,,,,
01,12,PAL,20011203D,,,,,01,12,KMEZ,INDUSTRY1,,,01,12,09,11,20,AM,01,0,0,0,0,SYSTEM,GRAND RIVERS,203,21,38,2,1,001,E,PYG1,1,0,1,Y,LEAD TO GRT-1,1,,4,CTRN,601509,064,N,,,000,,3,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,3,0,0,30000,0,M599,,0,0,0,0,M599,4,1,001,30000,,21C157,0,000000,0,1,0,1,0,02,50,02,50,1,3,,3L,,SYSTEM,N,222,,2001,0,0,0,0,0,0,MARSHALL,157,,,,N,,,"AS THE CREW WAS DOUBLING THE EMPTY COAL TRAIN OUT OF GRT-1, A CONVEYOR SYSTEM FELL ON TOP OF THE TRA",IN AT THE MAIN HAUL ROAD CROSSING CAUSING TWO CARS TO TURN OVER AND KNOCKING ANOTHER OFF CENTER.  NO,HAZMAT.  NO INJURIES.,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120128001,,,,,01,12,CSX,120128001,,,01,12,04,8,20,AM,01,0,0,0,0,ALLEGHANY,W VA CENTRAL JCT,0027.9,54,58,2,1,002,E,B770,3,750,1,Y,SIX            006,1,000000,2,ADMX,051261,011,Y,,,000,,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,6866,500,T210,,0,0,0,0,T210,2,1,002,7366,,54C057,0,000000,0,1,0,1,1,02,20,02,20,1,2,,1L,,,L,118,,2001,0,0,0,0,0,0,MINERAL,057,,,,N,,,"CREW WAS PULLING EAST 20 CARS OFF #6 TRACK AND NORTH SIDE RAIL BROKE, CAUSING 3 CARS TO DERAIL AND D",AMAGE TO 2 OTHERS.,,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120129003,,,,,01,12,CSX,120129003,,,01,12,05,7,15,PM,01,0,0,0,0,CHICAGO,RIVERDALE,0012.2,17,60,4,3,008,E,Y204,4,0,7,Y,C YARD LEAD    C04,1,000000,2,CR,494912,064,N,,,000,,1,0,0,0,0,0,0,0,0,0,36,0,28,0,0,1,0,2,0,0,11069,300,H704,,0,0,0,0,H704,2,1,008,11369,,17C031,0,000000,0,1,0,1,0,03,16,03,16,1,4,,1L,,CHICAG,L,214,,2001,0,0,0,0,0,0,COOK,031,00,00,,N,,,Y20405 WAS SHOVING 64 CARS INTO C4 WHEN L1 OF POINT CAR TRACKED BEHIND SWITCH POINT CAUSING CAR TO G,O DOWN C-YARD LEAD AND E/END OF CAR TO GO INTO C4 THUS GOING SIDEWAYS DERAILING ITSELF AND 2 OTHERS.,CONDUCTOR AND,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120129004,,,,,01,12,CSX,120129004,,,01,12,15,5,0,AM,01,0,0,0,0,CHICAGO,RIVERDALE,0012.3,17,38,4,4,004,E,Y302,3,0,7,Y,E02,1,000000,2,WCDX,007401,003,N,,,000,,2,0,0,0,0,0,0,0,0,0,10,0,3,0,0,9,0,3,0,0,44207,2000,H312,,0,0,0,0,H312,2,1,004,46207,,17C031,0,000000,0,1,0,1,0,05,01,05,01,1,4,,1L,,CHICAG,L,179,,2001,0,0,0,0,0,0,COOK,031,,,,N,,,Y30214 SWITCHING - KICKED WCDX 7401 INTO TRACK E02 DERAILING DUE TO BYPASS COUPLERS. Y30214 CONTINUE,"D TO SEND CARS TO TRACK, DERAILING THEM (11 MORE CARS) DUE TO TRACK CONDITIONS.",,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120129017,,,,,01,12,CSX,120129017,,,01,12,23,11,50,PM,01,0,0,0,0,CHICAGO,PORTER,0131.7,18,49,4,3,048,E,X511,4,5056,1,Y,MAIN,4,000012,1,YKR,009732,065,Y,YKR,009732,065,Y,2,0,0,0,0,0,0,0,0,0,26,0,55,0,0,1,0,0,0,0,2405,12000,E53C,,0,0,0,0,E53C,1,4,048,14405,,18C127,0,000000,0,1,0,1,0,06,20,06,20,1,4,,1L,,CHICAG,E,144,,2001,0,0,0,0,0,0,PORTER,127,,,,N,,,"WHILE PASSING DD AT CG 131.3, CREW RECEIVED A HOT BOX ALARM.ONCE STOPPED, THE CONDUCTOR FOUND YKR 97",32 DERAILED WITH THE R1 WHEEL ON THE GROUND.,,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120129022,01,12,ATK,071632,01,12,CSX,120129022,,234833W,01,12,26,10,5,AM,07,0,0,0,0,CHICAGO,STEVENSVILLE,0093.8,26,20,2,6,000,,,,0,,,MAIN,4,000012,1,,,000,,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M399,,0,0,0,0,M399,1,4,065,10000,,26C021,0,000000,0,0,0,0,0,,,,,1,4,,1L,,CHICAG,E,222,,2001,0,0,0,0,0,0,BERRIEN,021,,,,,,,AMTRAK TRAIN & CREW W/BOUND ON CSXT TRACKS CLIPPED THE REAR OF A GARBAGE TRUCK DUE TO DRIVER OF TRUC,K DID NOT STOP AT CROSSING. DAMAGE TO TRUCK AND TO AMTRAK ENGINE. 132 PASSENGERS ON TRAIN. NO INJURI,ES REPORTED. AMTRAK TO,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120129024,,,,,01,12,CSX,120129024,,,01,12,28,3,30,AM,12,0,0,0,0,CHICAGO,RIVERDALE,0012.4,17,35,4,1,004,E,Y302,3,0,7,Y,E YARD LEAD    E11,1,000000,2,DBUX,250439,001,Y,,,000,,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,21461,0,H302,,0,0,0,0,H302,2,1,004,21461,,17C031,0,000000,0,1,0,1,0,03,31,03,31,1,4,,1L,,CHICAG,L,155,,2001,0,0,0,0,0,0,COOK,031,,,,N,,,"WHILE SWITCHING A CUT FROM C05, Y30227 CORNERED THE DBUX 250439 TARGETED FOR E11 WITH CGLX 1654 TARG","ETED FOR B12, CAUSING EXCESSIVE DAMAGE TO THE DBUX CAR.",,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120130004,,,,,01,12,CSX,120130004,,,01,12,07,4,0,PM,03,0,0,0,0,ALBANY,EAST SYRACUSE,0283.7,36,30,2,1,008,E,Q112,4,11945,1,Y,7 DEPARTURE    457,1,000000,2,CSXT,620193,026,Y,,,000,,3,0,0,0,0,0,0,0,0,0,66,0,0,0,0,1,0,0,0,0,1000,7300,H307,H499,0,0,0,0,H307,2,1,008,16300,,36C067,0,000000,0,1,0,1,0,06,25,06,25,3,1,,1L,,,L,216,,2001,0,0,0,0,0,0,ONONDAGA,067,,,,N,,,Q11206 HAD MADE A CUT ON THEIR TRAIN AND WAS SHOVING CUT OF CARS WESTWARD ON TK 7. Q36706 REAR END W,AS STANDING ON TK 7 AND WAS STRUCK BY Q11206 WHEN Q11206 SHOVED IN ON TK 7. NO CREW OR ENGINE(S) ATT,ACHED TO Q36706.,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120130004,,,,,01,12,CSX,120130004,,,01,12,07,4,0,PM,03,0,0,0,0,ALBANY,EAST SYRACUSE,0283.7,36,30,2,1,008,E,CUT,4,0,6,N,7 DEPARTURE    457,1,000000,2,TTXX,428002,029,Y,,,000,,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,8000,0,H307,H499,0,0,0,0,H307,2,1,008,16300,,36C067,0,000000,0,0,0,0,0,,,,,1,1,,1L,,,L,216,,2001,0,0,0,0,0,0,ONONDAGA,067,,,,N,,,Q11206 HAD MADE A CUT ON THEIR TRAIN AND WAS SHOVING CUT OF CARS WESTWARD ON TK 7. Q36706 REAR END W,AS STANDING ON TK 7 AND WAS STRUCK BY Q11206 WHEN Q11206 SHOVED IN ON TK 7. NO CREW OR ENGINE(S) ATT,ACHED TO Q36706.,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120130010,,,,,01,12,CSX,120130010,,,01,12,07,5,50,PM,04,4,0,0,0,ALBANY,SELKIRK,0015.0,36,50,4,2,006,E,Y222,3,0,7,Y,BASELINE       037,1,000000,2,CSXT,008873,001,Y,,,000,,2,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,126236,3000,H699,,0,0,0,0,H699,2,1,006,132236,,36C001,0,000000,0,1,0,1,0,01,51,01,51,3,1,,1L,,,L,216,,2001,0,0,0,0,0,0,ALBANY,001,,,,N,,,Y22207 PULLING OFF TRACK 22 AND STRUCK LOADED HOPPERS ON Y21907 DOUBLED AND COUPLING TRACK 37. DAMAG,"ES: Y22207 - 2 ENGINES DERAILED WITH EXTENSIVE DAMAGE. Y21907 - 2 LOADED HOPPERS DAMAGED, NOT DERAIL",ED. NO INJURIES.,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120130010,,,,,01,12,CSX,120130010,,,01,12,07,5,50,PM,04,0,0,0,0,ALBANY,SELKIRK,0015.0,36,50,4,2,006,E,Y219,3,0,7,Y,BASELINE       037,1,000000,2,TIMX,005019,003,Y,,,000,,1,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,3000,0,H699,,0,0,0,0,H699,2,1,006,132236,,36C001,0,000000,0,1,0,1,0,01,51,01,51,1,1,,1L,,,L,216,,2001,0,0,0,0,0,0,ALBANY,001,,,,N,,,Y22207 PULLING OFF TRACK 22 AND STRUCK LOADED HOPPERS ON Y21907 DOUBLED AND COUPLING TRACK 37. DAMAG,"ES: Y22207 - 2 ENGINES DERAILED WITH EXTENSIVE DAMAGE. Y21907 - 2 LOADED HOPPERS DAMAGED, NOT DERAIL",ED. NO INJURIES.,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120130014,,,,,01,12,CSX,120130014,,,01,12,23,3,30,PM,01,3,3,2,0,ALBANY,ROCHESTER,0009.5,36,40,2,3,030,E,B991,2,5385,1,Y,CHARLOTTE RUNNE,2,000001,1,CSXT,002733,001,Y,,,000,,2,0,0,0,0,2,0,0,0,0,41,0,2,0,0,27,0,2,0,0,665793,50000,H008,,0,0,0,0,H008,1,2,030,715793,,36C055,0,000000,0,1,0,1,0,02,30,02,30,1,1,,1L,,,M,265,,2001,0,0,0,0,0,0,MONROE,055,00,00,,N,,,RUNAWAY TRAIN DERAILED. EMPLOYEE INJURED (NON-FRA). HAZARDOUS MATERIAL INVOLVED. ACFX 94419 CARRYING,"DICHLOROMETHANE #4925131 RELEASED 16,120 GALLONS.  UTLX 200052 CARRYING ACETONE #4908105 RELEASED 1","50 GALLONS.  UTLX 200081 CARRYING ACETONE RELEASED 14,000 GALLONS.",,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120130015,,,,,01,12,NHDQ,INDUSTRY,,,01,12,20,5,0,PM,01,0,0,0,0,ALBANY,OAK POINT,0019.0,36,32,3,1,005,E,Y221,4,0,7,Y,BECKER         790,1,000000,4,GVSR,778015,031,N,,,000,,2,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,5967,10000,H211,H210,0,0,0,0,H211,4,1,005,15967,,36C005,0,000000,0,1,0,1,0,02,,02,,1,1,,1L,,,L,223,,2001,0,0,0,0,0,0,BRONX,005,,,,N,,,ENGINEER BACKED TRAIN WITHOUT RECEIVING PROPER RADIO COMMUNICATION CAUSING REAR CAR OF TRAIN TO DERA,"IL. CAR WAS DRAGGED AGAINST CUSTOMER WAREHOUSE, CAUSING DAMAGE TO ALUMINUM SIDING. BLDG IS CINDER BL",OCK W  ALUMINUM SIDING.,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120130019,,,,,01,12,CSX,120130019,,,01,12,26,11,30,PM,01,0,0,0,0,ALBANY,BUFFALO,0434.0,36,24,4,6,010,E,,4,0,7,N,CLASS 34       034,1,000000,2,CNWX,106928,001,Y,,,000,,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,52651,100,H313,M101,0,0,0,0,H313,2,1,010,52751,,36C029,0,000000,0,0,0,0,0,,,,,1,1,,1L,,,L,106,,2001,0,0,0,0,0,0,ERIE,029,,,,N,,,"Y22226 HUMPED A CUT OF 3 CARS INTO CLASS 34, DERAILING CNWX 10628 AND CNWX 108165, BOTH L/COVERED HO",PPERS.,,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120131012,,,,,01,12,CSX,120131012,,,01,12,10,6,5,AM,01,4,2,0,0,GREAT LAKES,WINCHESTER,0207.0,18,35,4,1,052,E,Q311,4,6321,1,Y,MAIN 002,4,000045,1,CSXT,819725,014,Y,,,000,,2,0,0,0,0,0,0,0,0,0,42,0,31,0,0,25,0,2,0,0,248182,83500,T207,,0,0,0,0,T207,1,4,052,331682,,18C135,0,000000,0,1,0,1,0,05,35,05,35,1,4,,1L,,,GH,73,,2001,0,0,0,0,0,0,RANDOLPH,135,,,,N,,,25 LOADS AND 2 EMPTIES DERAILED ON QI 207.0. CAUSE IS UNDER INVESTIGATION,,,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120131014,,,,,01,12,CSX,120131014,,,01,12,10,4,0,AM,04,0,0,0,0,GREAT LAKES,INDIANAPOLIS,0009.0,18,35,4,1,004,E,,3,0,6,N,27 CLASS       027,1,000000,2,SCMX,002952,009,Y,,,000,,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,7655,0,M407,,0,0,0,0,M407,2,1,004,7655,,18C097,0,000000,0,0,0,0,0,,,,,3,4,,1L,,,L,83,,2001,0,0,0,0,0,0,MARION,097,,,,N,,,CAR OUT OF MASTER HOT DUE TO COMPUTER FAILURE SCMX 2952 SIDESWIPPED BY UTLX 644496.,,,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120131014,,,,,01,12,CSX,120131014,,,01,12,10,4,0,AM,04,0,0,0,0,GREAT LAKES,INDIANAPOLIS,0009.0,18,35,4,1,004,E,SING,3,0,5,N,27 CLASS       027,1,000000,2,UTLX,644496,001,N,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,M407,,0,0,0,0,M407,2,1,004,7655,,18C097,0,000000,0,0,0,0,0,,,,,1,4,,1L,,,L,83,,2001,0,0,0,0,0,0,MARION,097,,,,N,,,CAR OUT OF MASTER HOT DUE TO COMPUTER FAILURE SCMX 2952 SIDESWIPPED BY UTLX 644496.,,,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120131020,,,,,01,12,CSX,120131020,,,01,12,16,10,0,PM,01,5,0,0,0,GREAT LAKES,ST JOE,0116.6,18,55,4,1,058,R,L161,4,4685,1,Y,NO 1 MAIN,4,000100,1,TTRX,360126,068,N,,,000,,3,0,0,0,0,0,0,0,0,0,50,0,20,0,0,0,0,2,0,0,50686,29700,E4TC,,0,0,0,0,E4TC,1,4,058,80386,,18C033,0,000000,0,1,0,1,0,03,,03,,1,4,,1L,,,E,131,,2001,0,0,0,0,0,0,DE KALB,033,,,,N,,,L16115 MOVING WEST ON NO 1 MAIN TRACK AT MP BI 116.6 DERAILED 67TH AND 68TH CAR OF TRAIN JUST WEST O,"F THE NS DIAMOND AT ST JOE, IN.",,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120131039,,,,,01,12,CSX,120131039,,,01,12,27,11,0,AM,06,0,0,0,0,GREAT LAKES,CLEVELAND,0173.0,39,30,2,1,003,E,Y121,3,0,7,Y,HUMP LEAD,1,000000,2,NATX,050625,001,Y,,,000,,1,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,13300,0,H503,,0,0,0,0,H503,2,1,003,13300,,39C035,0,000000,0,1,0,1,0,04,,04,,1,2,,1L,,,L,183,,2001,0,0,0,0,0,0,CUYAHOGA,035,,,,N,,,SWITCHING 18 CARS OFF TRK #3 CLASS WHEN NATX 50625 WAS SWITCHED TO #7 CLASS STALLED AND NYC 221364 W,HICH WAS CUT OFF FOR #10 CLASS BY PASSED COUPLERS WITH CAUSING. DAMAGE TO BOTH CARS,,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120133001,,,,,01,12,CSX,120133001,,,01,12,16,4,15,AM,01,0,0,0,0,CUMBERLAND,CUMBERLAND,0178.0,24,19,4,1,009,R,Q384,4,4770,1,Y,FREIGHT TRACK  EFT,1,000000,2,CSXT,166538,005,Y,,,000,,1,0,0,0,0,0,0,0,0,0,42,0,19,0,0,5,0,1,0,0,132072,14000,T207,,0,0,0,0,T207,2,1,009,146072,,24C001,0,000000,0,1,0,1,0,07,45,07,45,1,2,,1L,,CUMBER,L,99,,2001,0,0,0,0,0,0,ALLEGANY,001,,,,N,,,CREW YARDING TRAIN ON FREIGHT TRACK - DERAILED 6 CARS AND DAMAGED 2 OTHER CARS ACCOUNT BROKEN RAIL.,,,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120133004,,,,,01,12,CSX,120133004,,,01,12,29,8,45,AM,04,3,0,0,0,CUMBERLAND,CUMBERLAND,0178.0,24,35,2,6,010,E,Y140,4,0,7,Y,HUMP LEAD,1,000000,2,CSXT,002431,001,Y,,,000,,1,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,25644,0,H401,,0,0,0,0,H401,2,1,010,46288,,24C001,0,000000,0,1,0,1,0,01,45,01,45,3,2,,1L,,CUMBER,L,218,,2001,0,0,0,0,0,0,ALLEGANY,001,,,,N,,,Y14029 PULLED FROM BOWL OVER THE HUMP THEN PULLED TOWARD WR3 SWITCH WHICH WAS LINED WRONG FOR THEIR,MOVE AND DUE TO SNOW & ICE ON RAILS AND THEIR CARS WITHOUT AIR WERE UNABLE TO STOP AND SIDESWIPED CA,R OF Q40027 ON CAB,,,,,,,,,,,,,,,,,,,,,
01,12,CSX,120133004,,,,,01,12,CSX,120133004,,,01,12,29,8,45,AM,04,9,1,0,0,CUMBERLAND,CUMBERLAND,0178.0,24,35,2,6,010,E,Q400,4,10650,1,Y,HUMP LEAD,1,000000,2,PLCX,224191,009,N,,,000,,1,0,0,0,0,0,0,0,0,0,78,0,63,0,0,0,0,0,0,0,20644,0,H401,,0,0,0,0,H401,2,1,010,46288,,24C001,0,000000,0,1,0,1,0,05,15,05,15,1,2,,1L,,CUMBER,L,218,,2001,0,0,0,0,0,0,ALLEGANY,001,,,,N,,,Y14029 PULLED FROM BOWL OVER THE HUMP THEN PULLED TOWARD WR3 SWITCH WHICH WAS LINED WRONG FOR THEIR,MOVE AND DUE TO SNOW & ICE ON RAILS AND THEIR CARS WITHOUT AIR WERE UNABLE TO STOP AND SIDESWIPED CA,R OF Q40027 ON CAB,,,,,,,,,,,,,,,,,,,,,
01,12,CW,100022001,,,,,01,12,CW,100022001,,,01,12,21,12,0,PM,01,0,0,0,0,SYSTEM,PUEBLO,,08,46,2,1,004,E,210/,4,0,7,Y,488,X,,2,UP,078709,001,Y,,,000,,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1728,11168,T113,T112,0,0,0,0,T113,2,X,004,12896,,08C101,0,000000,0,1,0,1,1,05,,05,,1,6,,3L,,SYSTEM,LMN,20,,2001,0,0,0,0,0,0,PUEBLO,101,,,,N,,,WIDE GAUGE ON CURVE.,,,,,,,,,,,,,,,,,,,,,,,
01,12,DGNO,ID01648,,,,,01,12,DGNO,ID01648,,,01,12,20,1,30,PM,01,0,0,0,0,SHERMAN,DALLAS,,48,65,2,1,005,E,BROO,2,0,1,Y,VERTIS LEAD,1,,4,TILX,005682,002,N,,,000,,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,1,0,0,0,10000,M204,,0,0,0,0,M204,4,1,005,10000,,48C113,0,000000,0,1,0,1,0,07,,07,,1,5,,3S,,,L,129,,2001,0,0,0,0,0,0,DALLAS,113,,,,N,,,THE CREW WAS SHOVING DOWN THE VERTIS LEAD WHEN THE 2ND HEAD CAR DERAILED ONE TRUCK ON A CURVE DUE TO,CAR BEING IMPROPERLY LOADED.,,,,,,,,,,,,,,,,,,,,,,
01,12,DME,D0148,,,,,01,12,DME,D0148,,,01,12,18,11,5,PM,01,0,0,0,0,SYSTEM,SPRINGFIELD,186.1,27,21,4,1,030,E,MHUW,3,1504,1,Y,MAIN,3,6.4,1,UTLX,645951,015,Y,,,000,,3,0,0,0,0,0,0,0,0,0,9,0,13,0,0,3,0,4,0,0,114780,48771,T207,,0,0,0,0,T207,1,3,030,163551,,27C015,0,000000,0,1,0,1,0,06,20,06,20,1,4,,3L,,SYSTEM,J,30,,2001,0,0,0,0,0,0,BROWN,015,,,,N,,,BROKEN RAIL CAUSED DERAILMENT.,,,,,,,,,,,,,,,,,,,,,,,
01,12,DH,170035,,,,,01,12,DH,170035,,,01,12,18,1,45,AM,01,0,0,0,0,NORTHEAST US,WHITEHALL,76.1,36,28,4,6,007,E,514,1,1280,1,Y,SOUTH LEAD,1,,2,ACFX,051723,020,Y,,,000,,2,0,0,0,0,0,0,0,0,0,4,0,16,0,0,2,0,2,0,0,37743,5742,H702,,0,0,0,0,H702,2,1,007,43485,,36C115,0,000000,0,1,0,1,0,08,45,08,45,1,1,,3L,,,N,988,,2001,0,0,0,0,0,0,WASHINGTON,115,,,,N,,,TRAIN 514-17 PULLED OUT OF WHITEHALL YARD AT THE SOUTHEND TO DEPART.  CONDUCTOR PULLED TRAIN SOUTWAR,D FAR ENOUGH TO CLEAR BOTH DERAIL AND CONTROLLED SIDING SWITCH.  CONDUCTOR RESTORED THE DERAIL AND L,OCKED SAME.  CONDUCTOR THEN WALKED TO REAR OF TRAIN TO INSTALL AND ARM THE MARKER.  CONDUCTOR THEN L,OCKED THE SWITCH FOR THE CONTROLLED SIDING.  HE TOLD ENGINEER THAT HE WAS HEADED TO THE HEAD END.  T,HE ENGINEER CONTACED THE VTR CREW THAT WAS IN THE YARD AND ASKED THEM TO PROTECT THE REAR OF HIS TRA,"IN SO HE COULD SHOVE BACK TO PICK UP THE CONDUCTOR AFTER SHOVING BACK, ENGINEER NOTICED THAT THE CAR",S WERE HEADED IN TOWARD WHITEHALL YARD. HE ASKED THE CONDUCTOR IF HE HAD LINED THE SWITCH BACK.  CON,DUCTOR THEN REALIZED THAT HAD NOT AND WENT BACK TO INVESTIGATE.  WHEN HE GOT TO THE REAR OF HIS TRAI,"N, HE FOUND THAT THE REAR FOUR CARS OF HIS TRAIN HAD PASSED OVER THE DERAIL AMD WERE ON THE GROUND.","CARS FROM REAR TO FRONT AS FOLLOWS, ACFX 51723, GMRC 551306, GATX 48735, AND GATX 48730.",,,,,,,,,,,,,,
